"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Thailand","2000","Rural","Male","59","Census - de jure - complete tabulation","Final figure, complete","2009","171712","1"
"Thailand","2000","Rural","Male","60","Census - de jure - complete tabulation","Final figure, complete","2009","152034","1"
"Thailand","2000","Rural","Male","60 - 64","Census - de jure - complete tabulation","Final figure, complete","2009","659538","1"
"Thailand","2000","Rural","Male","61","Census - de jure - complete tabulation","Final figure, complete","2009","135693","1"
"Thailand","2000","Rural","Male","62","Census - de jure - complete tabulation","Final figure, complete","2009","132147","1"
"Thailand","2000","Rural","Male","63","Census - de jure - complete tabulation","Final figure, complete","2009","126195","1"
"Thailand","2000","Rural","Male","64","Census - de jure - complete tabulation","Final figure, complete","2009","113469","1"
"Thailand","2000","Rural","Male","65","Census - de jure - complete tabulation","Final figure, complete","2009","120887","1"
"Thailand","2000","Rural","Male","65 - 69","Census - de jure - complete tabulation","Final figure, complete","2009","510188","1"
"Thailand","2000","Rural","Male","66","Census - de jure - complete tabulation","Final figure, complete","2009","105502","1"
"Thailand","2000","Rural","Male","67","Census - de jure - complete tabulation","Final figure, complete","2009","109296","1"
"Thailand","2000","Rural","Male","68","Census - de jure - complete tabulation","Final figure, complete","2009","87333","1"
"Thailand","2000","Rural","Male","69","Census - de jure - complete tabulation","Final figure, complete","2009","87170","1"
"Thailand","2000","Rural","Male","70","Census - de jure - complete tabulation","Final figure, complete","2009","83527","1"
"Thailand","2000","Rural","Male","70 - 74","Census - de jure - complete tabulation","Final figure, complete","2009","349059","1"
"Thailand","2000","Rural","Male","71","Census - de jure - complete tabulation","Final figure, complete","2009","79842","1"
"Thailand","2000","Rural","Male","72","Census - de jure - complete tabulation","Final figure, complete","2009","69313","1"
"Thailand","2000","Rural","Male","73","Census - de jure - complete tabulation","Final figure, complete","2009","65031","1"
"Thailand","2000","Rural","Male","74","Census - de jure - complete tabulation","Final figure, complete","2009","51346","1"
"Thailand","2000","Rural","Male","75","Census - de jure - complete tabulation","Final figure, complete","2009","47114","1"
"Thailand","2000","Rural","Male","75 - 79","Census - de jure - complete tabulation","Final figure, complete","2009","198052","1"
"Thailand","2000","Rural","Male","76","Census - de jure - complete tabulation","Final figure, complete","2009","46705","1"
"Thailand","2000","Rural","Male","77","Census - de jure - complete tabulation","Final figure, complete","2009","37671","1"
"Thailand","2000","Rural","Male","78","Census - de jure - complete tabulation","Final figure, complete","2009","36524","1"
"Thailand","2000","Rural","Male","79","Census - de jure - complete tabulation","Final figure, complete","2009","30038","1"
"Thailand","2000","Rural","Male","80","Census - de jure - complete tabulation","Final figure, complete","2009","23139","1"
"Thailand","2000","Rural","Male","80 - 84","Census - de jure - complete tabulation","Final figure, complete","2009","97194","1"
"Thailand","2000","Rural","Male","81","Census - de jure - complete tabulation","Final figure, complete","2009","22393","1"
"Thailand","2000","Rural","Male","82","Census - de jure - complete tabulation","Final figure, complete","2009","19703","1"
"Thailand","2000","Rural","Male","83","Census - de jure - complete tabulation","Final figure, complete","2009","18926","1"
"Thailand","2000","Rural","Male","84","Census - de jure - complete tabulation","Final figure, complete","2009","13033","1"
"Thailand","2000","Rural","Male","85","Census - de jure - complete tabulation","Final figure, complete","2009","13287","1"
"Thailand","2000","Rural","Male","85 - 89","Census - de jure - complete tabulation","Final figure, complete","2009","42613","1"
"Thailand","2000","Rural","Male","85 +","Census - de jure - complete tabulation","Final figure, complete","2009","63046","1"
"Thailand","2000","Rural","Male","86","Census - de jure - complete tabulation","Final figure, complete","2009","9656","1"
"Thailand","2000","Rural","Male","87","Census - de jure - complete tabulation","Final figure, complete","2009","7924","1"
"Thailand","2000","Rural","Male","88","Census - de jure - complete tabulation","Final figure, complete","2009","6924","1"
"Thailand","2000","Rural","Male","89","Census - de jure - complete tabulation","Final figure, complete","2009","4822","1"
"Thailand","2000","Rural","Male","90","Census - de jure - complete tabulation","Final figure, complete","2009","4545","1"
"Thailand","2000","Rural","Male","90 - 94","Census - de jure - complete tabulation","Final figure, complete","2009","14050","1"
"Thailand","2000","Rural","Male","91","Census - de jure - complete tabulation","Final figure, complete","2009","3086","1"
"Thailand","2000","Rural","Male","92","Census - de jure - complete tabulation","Final figure, complete","2009","2400","1"
"Thailand","2000","Rural","Male","93","Census - de jure - complete tabulation","Final figure, complete","2009","2399","1"
"Thailand","2000","Rural","Male","94","Census - de jure - complete tabulation","Final figure, complete","2009","1620","1"
"Thailand","2000","Rural","Male","95 +","Census - de jure - complete tabulation","Final figure, complete","2009","6383","1"
"Thailand","2000","Rural","Female","Total","Census - de jure - complete tabulation","Final figure, complete","2009","21058633","1"
"Thailand","2000","Rural","Female","0","Census - de jure - complete tabulation","Final figure, complete","2009","293872","1"
"Thailand","2000","Rural","Female","0 - 4","Census - de jure - complete tabulation","Final figure, complete","2009","1661238","1"
"Thailand","2000","Rural","Female","1","Census - de jure - complete tabulation","Final figure, complete","2009","294929","1"
"Thailand","2000","Rural","Female","2","Census - de jure - complete tabulation","Final figure, complete","2009","339555","1"
"Thailand","2000","Rural","Female","3","Census - de jure - complete tabulation","Final figure, complete","2009","366270","1"
"Thailand","2000","Rural","Female","4","Census - de jure - complete tabulation","Final figure, complete","2009","366612","1"
"Thailand","2000","Rural","Female","5","Census - de jure - complete tabulation","Final figure, complete","2009","360222","1"
"Thailand","2000","Rural","Female","5 - 9","Census - de jure - complete tabulation","Final figure, complete","2009","1846092","1"
"Thailand","2000","Rural","Female","6","Census - de jure - complete tabulation","Final figure, complete","2009","361160","1"
"Thailand","2000","Rural","Female","7","Census - de jure - complete tabulation","Final figure, complete","2009","370737","1"
"Thailand","2000","Rural","Female","8","Census - de jure - complete tabulation","Final figure, complete","2009","376872","1"
"Thailand","2000","Rural","Female","9","Census - de jure - complete tabulation","Final figure, complete","2009","377101","1"
"Thailand","2000","Rural","Female","10","Census - de jure - complete tabulation","Final figure, complete","2009","365678","1"
"Thailand","2000","Rural","Female","10 - 14","Census - de jure - complete tabulation","Final figure, complete","2009","1817800","1"
"Thailand","2000","Rural","Female","11","Census - de jure - complete tabulation","Final figure, complete","2009","356316","1"
"Thailand","2000","Rural","Female","12","Census - de jure - complete tabulation","Final figure, complete","2009","360800","1"
"Thailand","2000","Rural","Female","13","Census - de jure - complete tabulation","Final figure, complete","2009","363030","1"
"Thailand","2000","Rural","Female","14","Census - de jure - complete tabulation","Final figure, complete","2009","371976","1"
"Thailand","2000","Rural","Female","15","Census - de jure - complete tabulation","Final figure, complete","2009","376365","1"
"Thailand","2000","Rural","Female","15 - 19","Census - de jure - complete tabulation","Final figure, complete","2009","1779931","1"
"Thailand","2000","Rural","Female","16","Census - de jure - complete tabulation","Final figure, complete","2009","354558","1"
"Thailand","2000","Rural","Female","17","Census - de jure - complete tabulation","Final figure, complete","2009","360234","1"
"Thailand","2000","Rural","Female","18","Census - de jure - complete tabulation","Final figure, complete","2009","363357","1"
"Thailand","2000","Rural","Female","19","Census - de jure - complete tabulation","Final figure, complete","2009","325417","1"
"Thailand","2000","Rural","Female","20","Census - de jure - complete tabulation","Final figure, complete","2009","329421","1"
"Thailand","2000","Rural","Female","20 - 24","Census - de jure - complete tabulation","Final figure, complete","2009","1612881","1"
"Thailand","2000","Rural","Female","21","Census - de jure - complete tabulation","Final figure, complete","2009","309779","1"
"Thailand","2000","Rural","Female","22","Census - de jure - complete tabulation","Final figure, complete","2009","322683","1"
"Thailand","2000","Rural","Female","23","Census - de jure - complete tabulation","Final figure, complete","2009","332577","1"
"Thailand","2000","Rural","Female","24","Census - de jure - complete tabulation","Final figure, complete","2009","318421","1"
"Thailand","2000","Rural","Female","25","Census - de jure - complete tabulation","Final figure, complete","2009","351320","1"
"Thailand","2000","Rural","Female","25 - 29","Census - de jure - complete tabulation","Final figure, complete","2009","1773959","1"
"Thailand","2000","Rural","Female","26","Census - de jure - complete tabulation","Final figure, complete","2009","340417","1"
"Thailand","2000","Rural","Female","27","Census - de jure - complete tabulation","Final figure, complete","2009","348334","1"
"Thailand","2000","Rural","Female","28","Census - de jure - complete tabulation","Final figure, complete","2009","370660","1"
"Thailand","2000","Rural","Female","29","Census - de jure - complete tabulation","Final figure, complete","2009","363228","1"
"Thailand","2000","Rural","Female","30","Census - de jure - complete tabulation","Final figure, complete","2009","381727","1"
"Thailand","2000","Rural","Female","30 - 34","Census - de jure - complete tabulation","Final figure, complete","2009","1881389","1"
"Thailand","2000","Rural","Female","31","Census - de jure - complete tabulation","Final figure, complete","2009","374139","1"
"Thailand","2000","Rural","Female","32","Census - de jure - complete tabulation","Final figure, complete","2009","384064","1"
"Thailand","2000","Rural","Female","33","Census - de jure - complete tabulation","Final figure, complete","2009","366127","1"
"Thailand","2000","Rural","Female","34","Census - de jure - complete tabulation","Final figure, complete","2009","375332","1"
"Thailand","2000","Rural","Female","35","Census - de jure - complete tabulation","Final figure, complete","2009","388053","1"
"Thailand","2000","Rural","Female","35 - 39","Census - de jure - complete tabulation","Final figure, complete","2009","1776463","1"
"Thailand","2000","Rural","Female","36","Census - de jure - complete tabulation","Final figure, complete","2009","361109","1"
"Thailand","2000","Rural","Female","37","Census - de jure - complete tabulation","Final figure, complete","2009","347839","1"
"Thailand","2000","Rural","Female","38","Census - de jure - complete tabulation","Final figure, complete","2009","347923","1"
"Thailand","2000","Rural","Female","39","Census - de jure - complete tabulation","Final figure, complete","2009","331539","1"
"Thailand","2000","Rural","Female","40","Census - de jure - complete tabulation","Final figure, complete","2009","345742","1"
"Thailand","2000","Rural","Female","40 - 44","Census - de jure - complete tabulation","Final figure, complete","2009","1576715","1"
"Thailand","2000","Rural","Female","41","Census - de jure - complete tabulation","Final figure, complete","2009","305436","1"
"Thailand","2000","Rural","Female","42","Census - de jure - complete tabulation","Final figure, complete","2009","315774","1"
"Thailand","2000","Rural","Female","43","Census - de jure - complete tabulation","Final figure, complete","2009","317405","1"
"Thailand","2000","Rural","Female","44","Census - de jure - complete tabulation","Final figure, complete","2009","292358","1"
"Thailand","2000","Rural","Female","45","Census - de jure - complete tabulation","Final figure, complete","2009","276001","1"
"Thailand","2000","Rural","Female","45 - 49","Census - de jure - complete tabulation","Final figure, complete","2009","1272485","1"
"Thailand","2000","Rural","Female","46","Census - de jure - complete tabulation","Final figure, complete","2009","262288","1"
"Thailand","2000","Rural","Female","47","Census - de jure - complete tabulation","Final figure, complete","2009","255553","1"
"Thailand","2000","Rural","Female","48","Census - de jure - complete tabulation","Final figure, complete","2009","243323","1"
"Thailand","2000","Rural","Female","49","Census - de jure - complete tabulation","Final figure, complete","2009","235320","1"
"Thailand","2000","Rural","Female","50","Census - de jure - complete tabulation","Final figure, complete","2009","234857","1"
"Thailand","2000","Rural","Female","50 - 54","Census - de jure - complete tabulation","Final figure, complete","2009","995100","1"
"Thailand","2000","Rural","Female","51","Census - de jure - complete tabulation","Final figure, complete","2009","206814","1"
"Thailand","2000","Rural","Female","52","Census - de jure - complete tabulation","Final figure, complete","2009","201024","1"
"Thailand","2000","Rural","Female","53","Census - de jure - complete tabulation","Final figure, complete","2009","185880","1"
"Thailand","2000","Rural","Female","54","Census - de jure - complete tabulation","Final figure, complete","2009","166525","1"
"Thailand","2000","Rural","Female","55","Census - de jure - complete tabulation","Final figure, complete","2009","169654","1"
"Thailand","2000","Rural","Female","55 - 59","Census - de jure - complete tabulation","Final figure, complete","2009","831024","1"
"Thailand","2000","Rural","Female","56","Census - de jure - complete tabulation","Final figure, complete","2009","152944","1"
"Thailand","2000","Rural","Female","57","Census - de jure - complete tabulation","Final figure, complete","2009","164215","1"
"Thailand","2000","Rural","Female","58","Census - de jure - complete tabulation","Final figure, complete","2009","158592","1"
"Thailand","2000","Rural","Female","59","Census - de jure - complete tabulation","Final figure, complete","2009","185619","1"
"Thailand","2000","Rural","Female","60","Census - de jure - complete tabulation","Final figure, complete","2009","163367","1"
"Thailand","2000","Rural","Female","60 - 64","Census - de jure - complete tabulation","Final figure, complete","2009","732802","1"
"Thailand","2000","Rural","Female","61","Census - de jure - complete tabulation","Final figure, complete","2009","149723","1"
"Thailand","2000","Rural","Female","62","Census - de jure - complete tabulation","Final figure, complete","2009","144522","1"
"Thailand","2000","Rural","Female","63","Census - de jure - complete tabulation","Final figure, complete","2009","145199","1"
"Thailand","2000","Rural","Female","64","Census - de jure - complete tabulation","Final figure, complete","2009","129991","1"
"Thailand","2000","Rural","Female","65","Census - de jure - complete tabulation","Final figure, complete","2009","136100","1"
"Thailand","2000","Rural","Female","65 - 69","Census - de jure - complete tabulation","Final figure, complete","2009","586773","1"
"Thailand","2000","Rural","Female","66","Census - de jure - complete tabulation","Final figure, complete","2009","124034","1"
"Thailand","2000","Rural","Female","67","Census - de jure - complete tabulation","Final figure, complete","2009","122568","1"
"Thailand","2000","Rural","Female","68","Census - de jure - complete tabulation","Final figure, complete","2009","104681","1"
"Thailand","2000","Rural","Female","69","Census - de jure - complete tabulation","Final figure, complete","2009","99390","1"
"Thailand","2000","Rural","Female","70","Census - de jure - complete tabulation","Final figure, complete","2009","97860","1"
"Thailand","2000","Rural","Female","70 - 74","Census - de jure - complete tabulation","Final figure, complete","2009","415564","1"
"Thailand","2000","Rural","Female","71","Census - de jure - complete tabulation","Final figure, complete","2009","93295","1"
"Thailand","2000","Rural","Female","72","Census - de jure - complete tabulation","Final figure, complete","2009","81961","1"
"Thailand","2000","Rural","Female","73","Census - de jure - complete tabulation","Final figure, complete","2009","79045","1"
"Thailand","2000","Rural","Female","74","Census - de jure - complete tabulation","Final figure, complete","2009","63403","1"
"Thailand","2000","Rural","Female","75","Census - de jure - complete tabulation","Final figure, complete","2009","59449","1"
"Thailand","2000","Rural","Female","75 - 79","Census - de jure - complete tabulation","Final figure, complete","2009","251900","1"
"Thailand","2000","Rural","Female","76","Census - de jure - complete tabulation","Final figure, complete","2009","57749","1"
"Thailand","2000","Rural","Female","77","Census - de jure - complete tabulation","Final figure, complete","2009","47013","1"
"Thailand","2000","Rural","Female","78","Census - de jure - complete tabulation","Final figure, complete","2009","48053","1"
"Thailand","2000","Rural","Female","79","Census - de jure - complete tabulation","Final figure, complete","2009","39636","1"
"Thailand","2000","Rural","Female","80","Census - de jure - complete tabulation","Final figure, complete","2009","33287","1"
"Thailand","2000","Rural","Female","80 - 84","Census - de jure - complete tabulation","Final figure, complete","2009","140202","1"
"Thailand","2000","Rural","Female","81","Census - de jure - complete tabulation","Final figure, complete","2009","31230","1"
"Thailand","2000","Rural","Female","82","Census - de jure - complete tabulation","Final figure, complete","2009","27793","1"
"Thailand","2000","Rural","Female","83","Census - de jure - complete tabulation","Final figure, complete","2009","27630","1"
"Thailand","2000","Rural","Female","84","Census - de jure - complete tabulation","Final figure, complete","2009","20262","1"
"Thailand","2000","Rural","Female","85","Census - de jure - complete tabulation","Final figure, complete","2009","20564","1"
"Thailand","2000","Rural","Female","85 - 89","Census - de jure - complete tabulation","Final figure, complete","2009","68835","1"
"Thailand","2000","Rural","Female","85 +","Census - de jure - complete tabulation","Final figure, complete","2009","106315","1"
"Thailand","2000","Rural","Female","86","Census - de jure - complete tabulation","Final figure, complete","2009","15583","1"
"Thailand","2000","Rural","Female","87","Census - de jure - complete tabulation","Final figure, complete","2009","12560","1"
"Thailand","2000","Rural","Female","88","Census - de jure - complete tabulation","Final figure, complete","2009","11627","1"
"Thailand","2000","Rural","Female","89","Census - de jure - complete tabulation","Final figure, complete","2009","8501","1"
"Thailand","2000","Rural","Female","90","Census - de jure - complete tabulation","Final figure, complete","2009","8534","1"
"Thailand","2000","Rural","Female","90 - 94","Census - de jure - complete tabulation","Final figure, complete","2009","25791","1"
"Thailand","2000","Rural","Female","91","Census - de jure - complete tabulation","Final figure, complete","2009","5668","1"
"Thailand","2000","Rural","Female","92","Census - de jure - complete tabulation","Final figure, complete","2009","4501","1"
"Thailand","2000","Rural","Female","93","Census - de jure - complete tabulation","Final figure, complete","2009","4247","1"
"Thailand","2000","Rural","Female","94","Census - de jure - complete tabulation","Final figure, complete","2009","2841","1"
"Thailand","2000","Rural","Female","95 +","Census - de jure - complete tabulation","Final figure, complete","2009","11689","1"
"Thailand","1990","Total","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","1991","54532300",""
"Thailand","1990","Total","Both Sexes","0 - 4","Census - de jure - complete tabulation","Final figure, complete","1991","4466600",""
"Thailand","1990","Total","Both Sexes","5 - 9","Census - de jure - complete tabulation","Final figure, complete","1991","5387800",""
"Thailand","1990","Total","Both Sexes","10 - 14","Census - de jure - complete tabulation","Final figure, complete","1991","5855900",""
"Thailand","1990","Total","Both Sexes","15 - 19","Census - de jure - complete tabulation","Final figure, complete","1991","5660800",""
"Thailand","1990","Total","Both Sexes","20 - 24","Census - de jure - complete tabulation","Final figure, complete","1991","5799000",""
"Thailand","1990","Total","Both Sexes","25 - 29","Census - de jure - complete tabulation","Final figure, complete","1991","5130400",""
"Thailand","1990","Total","Both Sexes","30 - 34","Census - de jure - complete tabulation","Final figure, complete","1991","4662200",""
"Thailand","1990","Total","Both Sexes","35 - 39","Census - de jure - complete tabulation","Final figure, complete","1991","3834600",""
"Thailand","1990","Total","Both Sexes","40 - 44","Census - de jure - complete tabulation","Final figure, complete","1991","3044800",""
"Thailand","1990","Total","Both Sexes","45 - 49","Census - de jure - complete tabulation","Final figure, complete","1991","2538200",""
"Thailand","1990","Total","Both Sexes","50 - 54","Census - de jure - complete tabulation","Final figure, complete","1991","2271900",""
"Thailand","1990","Total","Both Sexes","55 - 59","Census - de jure - complete tabulation","Final figure, complete","1991","1905200",""
"Thailand","1990","Total","Both Sexes","60 - 64","Census - de jure - complete tabulation","Final figure, complete","1991","1478500",""
"Thailand","1990","Total","Both Sexes","65 - 69","Census - de jure - complete tabulation","Final figure, complete","1991","978000",""
"Thailand","1990","Total","Both Sexes","70 - 74","Census - de jure - complete tabulation","Final figure, complete","1991","665600",""
"Thailand","1990","Total","Both Sexes","75 - 79","Census - de jure - complete tabulation","Final figure, complete","1991","426200",""
"Thailand","1990","Total","Both Sexes","80 +","Census - de jure - complete tabulation","Final figure, complete","1991","426600",""
"Thailand","1990","Total","Male","Total","Census - de jure - complete tabulation","Final figure, complete","1991","27031200",""
"Thailand","1990","Total","Male","0 - 4","Census - de jure - complete tabulation","Final figure, complete","1991","2300400",""
"Thailand","1990","Total","Male","5 - 9","Census - de jure - complete tabulation","Final figure, complete","1991","2729000",""
"Thailand","1990","Total","Male","10 - 14","Census - de jure - complete tabulation","Final figure, complete","1991","2995900",""
"Thailand","1990","Total","Male","15 - 19","Census - de jure - complete tabulation","Final figure, complete","1991","2820500",""
"Thailand","1990","Total","Male","20 - 24","Census - de jure - complete tabulation","Final figure, complete","1991","2977000",""
"Thailand","1990","Total","Male","25 - 29","Census - de jure - complete tabulation","Final figure, complete","1991","2492400",""
"Thailand","1990","Total","Male","30 - 34","Census - de jure - complete tabulation","Final figure, complete","1991","2273900",""
"Thailand","1990","Total","Male","35 - 39","Census - de jure - complete tabulation","Final figure, complete","1991","1869500",""
"Thailand","1990","Total","Male","40 - 44","Census - de jure - complete tabulation","Final figure, complete","1991","1495500",""
"Thailand","1990","Total","Male","45 - 49","Census - de jure - complete tabulation","Final figure, complete","1991","1235800",""
"Thailand","1990","Total","Male","50 - 54","Census - de jure - complete tabulation","Final figure, complete","1991","1100600",""
"Thailand","1990","Total","Male","55 - 59","Census - de jure - complete tabulation","Final figure, complete","1991","913000",""
"Thailand","1990","Total","Male","60 - 64","Census - de jure - complete tabulation","Final figure, complete","1991","713600",""
"Thailand","1990","Total","Male","65 - 69","Census - de jure - complete tabulation","Final figure, complete","1991","461300",""
"Thailand","1990","Total","Male","70 - 74","Census - de jure - complete tabulation","Final figure, complete","1991","302100",""
"Thailand","1990","Total","Male","75 - 79","Census - de jure - complete tabulation","Final figure, complete","1991","183300",""
"Thailand","1990","Total","Male","80 +","Census - de jure - complete tabulation","Final figure, complete","1991","167400",""
"Thailand","1990","Total","Female","Total","Census - de jure - complete tabulation","Final figure, complete","1991","27501100",""
"Thailand","1990","Total","Female","0 - 4","Census - de jure - complete tabulation","Final figure, complete","1991","2166200",""
"Thailand","1990","Total","Female","5 - 9","Census - de jure - complete tabulation","Final figure, complete","1991","2658800",""
"Thailand","1990","Total","Female","10 - 14","Census - de jure - complete tabulation","Final figure, complete","1991","2860000",""
"Thailand","1990","Total","Female","15 - 19","Census - de jure - complete tabulation","Final figure, complete","1991","2840300",""
"Thailand","1990","Total","Female","20 - 24","Census - de jure - complete tabulation","Final figure, complete","1991","2822000",""
"Thailand","1990","Total","Female","25 - 29","Census - de jure - complete tabulation","Final figure, complete","1991","2638000",""
"Thailand","1990","Total","Female","30 - 34","Census - de jure - complete tabulation","Final figure, complete","1991","2388300",""
"Thailand","1990","Total","Female","35 - 39","Census - de jure - complete tabulation","Final figure, complete","1991","1965100",""
"Thailand","1990","Total","Female","40 - 44","Census - de jure - complete tabulation","Final figure, complete","1991","1549300",""
"Thailand","1990","Total","Female","45 - 49","Census - de jure - complete tabulation","Final figure, complete","1991","1302400",""
"Thailand","1990","Total","Female","50 - 54","Census - de jure - complete tabulation","Final figure, complete","1991","1171300",""
"Thailand","1990","Total","Female","55 - 59","Census - de jure - complete tabulation","Final figure, complete","1991","992200",""
"Thailand","1990","Total","Female","60 - 64","Census - de jure - complete tabulation","Final figure, complete","1991","764900",""
"Thailand","1990","Total","Female","65 - 69","Census - de jure - complete tabulation","Final figure, complete","1991","516700",""
"Thailand","1990","Total","Female","70 - 74","Census - de jure - complete tabulation","Final figure, complete","1991","363500",""
"Thailand","1990","Total","Female","75 - 79","Census - de jure - complete tabulation","Final figure, complete","1991","242900",""
"Thailand","1990","Total","Female","80 +","Census - de jure - complete tabulation","Final figure, complete","1991","259200",""
"Thailand","1990","Urban","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","1991","10206900",""
"Thailand","1990","Urban","Both Sexes","0 - 4","Census - de jure - complete tabulation","Final figure, complete","1991","664700",""
"Thailand","1990","Urban","Both Sexes","5 - 9","Census - de jure - complete tabulation","Final figure, complete","1991","777200",""
"Thailand","1990","Urban","Both Sexes","10 - 14","Census - de jure - complete tabulation","Final figure, complete","1991","901000",""
"Thailand","1990","Urban","Both Sexes","15 - 19","Census - de jure - complete tabulation","Final figure, complete","1991","1151600",""
"Thailand","1990","Urban","Both Sexes","20 - 24","Census - de jure - complete tabulation","Final figure, complete","1991","1268500",""
"Thailand","1990","Urban","Both Sexes","25 - 29","Census - de jure - complete tabulation","Final figure, complete","1991","1159600",""
"Thailand","1990","Urban","Both Sexes","30 - 34","Census - de jure - complete tabulation","Final figure, complete","1991","1017700",""
"Thailand","1990","Urban","Both Sexes","35 - 39","Census - de jure - complete tabulation","Final figure, complete","1991","818400",""
"Thailand","1990","Urban","Both Sexes","40 - 44","Census - de jure - complete tabulation","Final figure, complete","1991","610300",""
"Thailand","1990","Urban","Both Sexes","45 - 49","Census - de jure - complete tabulation","Final figure, complete","1991","467600",""
"Thailand","1990","Urban","Both Sexes","50 - 54","Census - de jure - complete tabulation","Final figure, complete","1991","413700",""
"Thailand","1990","Urban","Both Sexes","55 - 59","Census - de jure - complete tabulation","Final figure, complete","1991","309300",""
"Thailand","1990","Urban","Both Sexes","60 - 64","Census - de jure - complete tabulation","Final figure, complete","1991","243400",""
"Thailand","1990","Urban","Both Sexes","65 - 69","Census - de jure - complete tabulation","Final figure, complete","1991","149600",""
"Thailand","1990","Urban","Both Sexes","70 - 74","Census - de jure - complete tabulation","Final figure, complete","1991","111900",""
"Thailand","1990","Urban","Both Sexes","75 - 79","Census - de jure - complete tabulation","Final figure, complete","1991","68400",""
"Thailand","1990","Urban","Both Sexes","80 +","Census - de jure - complete tabulation","Final figure, complete","1991","74000",""
"Thailand","1990","Urban","Male","Total","Census - de jure - complete tabulation","Final figure, complete","1991","4941000",""
"Thailand","1990","Urban","Male","0 - 4","Census - de jure - complete tabulation","Final figure, complete","1991","340900",""
"Thailand","1990","Urban","Male","5 - 9","Census - de jure - complete tabulation","Final figure, complete","1991","403800",""
"Thailand","1990","Urban","Male","10 - 14","Census - de jure - complete tabulation","Final figure, complete","1991","464900",""
"Thailand","1990","Urban","Male","15 - 19","Census - de jure - complete tabulation","Final figure, complete","1991","540700",""
"Thailand","1990","Urban","Male","20 - 24","Census - de jure - complete tabulation","Final figure, complete","1991","583700",""
"Thailand","1990","Urban","Male","25 - 29","Census - de jure - complete tabulation","Final figure, complete","1991","553800",""
"Thailand","1990","Urban","Male","30 - 34","Census - de jure - complete tabulation","Final figure, complete","1991","490200",""
"Thailand","1990","Urban","Male","35 - 39","Census - de jure - complete tabulation","Final figure, complete","1991","395100",""
"Thailand","1990","Urban","Male","40 - 44","Census - de jure - complete tabulation","Final figure, complete","1991","299600",""
"Thailand","1990","Urban","Male","45 - 49","Census - de jure - complete tabulation","Final figure, complete","1991","225300",""
"Thailand","1990","Urban","Male","50 - 54","Census - de jure - complete tabulation","Final figure, complete","1991","206500",""
"Thailand","1990","Urban","Male","55 - 59","Census - de jure - complete tabulation","Final figure, complete","1991","150700",""
"Thailand","1990","Urban","Male","60 - 64","Census - de jure - complete tabulation","Final figure, complete","1991","112600",""
"Thailand","1990","Urban","Male","65 - 69","Census - de jure - complete tabulation","Final figure, complete","1991","68800",""
"Thailand","1990","Urban","Male","70 - 74","Census - de jure - complete tabulation","Final figure, complete","1991","48100",""
"Thailand","1990","Urban","Male","75 - 79","Census - de jure - complete tabulation","Final figure, complete","1991","29500",""
"Thailand","1990","Urban","Male","80 +","Census - de jure - complete tabulation","Final figure, complete","1991","26800",""
"Thailand","1990","Urban","Female","Total","Census - de jure - complete tabulation","Final figure, complete","1991","5265900",""
"Thailand","1990","Urban","Female","0 - 4","Census - de jure - complete tabulation","Final figure, complete","1991","323800",""
"Thailand","1990","Urban","Female","5 - 9","Census - de jure - complete tabulation","Final figure, complete","1991","373400",""
"Thailand","1990","Urban","Female","10 - 14","Census - de jure - complete tabulation","Final figure, complete","1991","436100",""
"Thailand","1990","Urban","Female","15 - 19","Census - de jure - complete tabulation","Final figure, complete","1991","610900",""
"Thailand","1990","Urban","Female","20 - 24","Census - de jure - complete tabulation","Final figure, complete","1991","684800",""
"Thailand","1990","Urban","Female","25 - 29","Census - de jure - complete tabulation","Final figure, complete","1991","605800",""
"Thailand","1990","Urban","Female","30 - 34","Census - de jure - complete tabulation","Final figure, complete","1991","527500",""
"Thailand","1990","Urban","Female","35 - 39","Census - de jure - complete tabulation","Final figure, complete","1991","423300",""
"Thailand","1990","Urban","Female","40 - 44","Census - de jure - complete tabulation","Final figure, complete","1991","310700",""
"Thailand","1990","Urban","Female","45 - 49","Census - de jure - complete tabulation","Final figure, complete","1991","242300",""
"Thailand","1990","Urban","Female","50 - 54","Census - de jure - complete tabulation","Final figure, complete","1991","207200",""
"Thailand","1990","Urban","Female","55 - 59","Census - de jure - complete tabulation","Final figure, complete","1991","158600",""
"Thailand","1990","Urban","Female","60 - 64","Census - de jure - complete tabulation","Final figure, complete","1991","130800",""
"Thailand","1990","Urban","Female","65 - 69","Census - de jure - complete tabulation","Final figure, complete","1991","80800",""
"Thailand","1990","Urban","Female","70 - 74","Census - de jure - complete tabulation","Final figure, complete","1991","63800",""
"Thailand","1990","Urban","Female","75 - 79","Census - de jure - complete tabulation","Final figure, complete","1991","38900",""
"Thailand","1990","Urban","Female","80 +","Census - de jure - complete tabulation","Final figure, complete","1991","47200",""
"Thailand","1990","Rural","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","1991","44325400",""
"Thailand","1990","Rural","Both Sexes","0 - 4","Census - de jure - complete tabulation","Final figure, complete","1991","3801900",""
"Thailand","1990","Rural","Both Sexes","5 - 9","Census - de jure - complete tabulation","Final figure, complete","1991","4610600",""
